transaction_id,user_id,date,time,amount,merchant_name,category,payment_mode,transaction_type,city,day_of_week,month,weekend_flag,festival_flag,recurring_flag,location_type,fraud_label,notes
TXN-100160,54,2025-10-16,09:53:13,200.47,Uber,Travel,Net Banking,Expense,Bengaluru,Thursday,10,False,True,False,Home City,0,Synthetic transaction (Student)
TXN-100161,36,2025-12-27,13:17:13,3212.5,Flipkart,Shopping,Debit Card,Expense,Bengaluru,Saturday,12,True,True,False,Home City,0,Synthetic transaction (High Saver)
TXN-100162,49,2025-12-19,11:13:13,926.72,KFC,Food,UPI,Expense,Mumbai,Friday,12,False,True,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-100163,28,2026-02-17,00:53:13,2242.72,Electricity Bill,Utilities,Credit Card,Expense,Delhi,Tuesday,2,False,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-100164,51,2026-02-10,14:52:13,1105.96,Domino's,Food,Debit Card,Expense,Delhi,Tuesday,2,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-100165,97,2026-05-11,19:41:13,540.15,KFC,Food,Net Banking,Expense,Bengaluru,Monday,5,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-100166,76,2026-01-22,01:32:13,1735.68,Apollo Pharmacy,Healthcare,Net Banking,Expense,Bengaluru,Thursday,1,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-100167,92,2026-02-06,22:56:13,581.67,Starbucks,Food,Debit Card,Expense,Delhi,Friday,2,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-100168,62,2025-12-03,17:31:13,1037.2,Broadband,Utilities,UPI,Expense,Mumbai,Wednesday,12,False,True,True,Home City,0,Synthetic transaction (Freelancer)
TXN-100169,43,2026-05-22,10:26:13,1512.0,Water Bill,Utilities,Credit Card,Expense,Delhi,Friday,5,False,False,True,Home City,0,Synthetic transaction (Food Lover)
TXN-100170,85,2025-11-23,15:11:13,2171.06,Water Bill,Utilities,Net Banking,Expense,Delhi,Sunday,11,True,True,True,Home City,0,Synthetic transaction (High Saver)
TXN-100171,17,2026-01-05,04:11:13,408.01,Zomato,Food,Debit Card,Expense,Mumbai,Monday,1,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-100172,86,2026-05-08,07:25:13,448.07,Starbucks,Food,Net Banking,Expense,Delhi,Friday,5,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-100173,11,2026-04-07,08:06:13,3347.26,Flipkart,Shopping,Net Banking,Expense,Mumbai,Tuesday,4,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-100174,11,2026-03-11,02:57:13,289.56,Rapido,Travel,UPI,Expense,Mumbai,Wednesday,3,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-100175,57,2026-07-17,23:47:13,1461.64,Ajio,Shopping,Credit Card,Expense,Delhi,Friday,7,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-100176,21,2026-02-14,05:54:13,457.28,Uber,Travel,UPI,Expense,Mumbai,Saturday,2,True,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-100177,69,2026-02-09,17:06:13,2205.47,Apollo Pharmacy,Healthcare,UPI,Expense,Bengaluru,Monday,2,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-100178,98,2026-05-19,10:07:13,830.86,Starbucks,Food,Debit Card,Expense,Mumbai,Tuesday,5,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-100179,45,2025-11-15,09:03:13,4323.05,Amazon,Shopping,Credit Card,Expense,Bengaluru,Saturday,11,True,True,False,Home City,0,Synthetic transaction (Freelancer)
TXN-100180,3,2026-03-06,12:17:13,537.33,Swiggy,Food,Net Banking,Expense,Delhi,Friday,3,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-100181,85,2025-08-28,02:10:13,22505.83,Uber,Travel,Net Banking,Expense,Kolkata,Thursday,8,False,False,False,Unrecognized City,1,Synthetic transaction (Frequent Traveller)
TXN-100182,32,2026-03-05,03:38:13,3986.36,Udemy,Education,UPI,Expense,Delhi,Thursday,3,False,False,True,Home City,0,Synthetic transaction (Freelancer)
TXN-100183,76,2026-03-22,23:55:13,25662.96,Myntra,Shopping,Debit Card,Expense,Bengaluru,Sunday,3,True,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-100184,38,2025-11-17,10:31:13,2033.07,Water Bill,Utilities,Net Banking,Expense,Bengaluru,Monday,11,False,True,True,Home City,0,Synthetic transaction (High Saver)
TXN-100185,40,2026-04-18,07:38:13,1151.24,McDonald's,Food,Credit Card,Expense,Delhi,Saturday,4,True,False,False,Home City,0,Synthetic transaction (Family User)
TXN-100186,10,2025-10-10,00:52:13,1341.19,BookMyShow,Entertainment,UPI,Expense,Mumbai,Friday,10,False,True,False,Home City,0,Synthetic transaction (Working Professional)
TXN-100187,87,2026-03-05,17:25:13,898.14,PVR,Entertainment,Credit Card,Expense,Mumbai,Thursday,3,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-100188,98,2025-12-21,03:59:13,497.66,McDonald's,Food,UPI,Expense,Delhi,Sunday,12,True,True,False,Home City,0,Synthetic transaction (Working Professional)
TXN-100189,2,2026-03-31,02:08:13,1366.07,Flipkart,Shopping,UPI,Expense,Mumbai,Tuesday,3,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-100190,52,2026-03-22,11:42:13,641.68,PVR,Entertainment,UPI,Expense,Mumbai,Sunday,3,True,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-100191,17,2026-07-04,22:34:13,3174.91,Ajio,Shopping,Credit Card,Expense,Mumbai,Saturday,7,True,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-100192,34,2025-12-25,14:38:13,1183.77,Swiggy,Food,Debit Card,Expense,Delhi,Thursday,12,False,True,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-100193,14,2026-07-30,20:24:13,2684.42,Gas Bill,Utilities,UPI,Expense,Bengaluru,Thursday,7,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-100194,28,2026-07-06,08:53:13,405.15,McDonald's,Food,Net Banking,Expense,Delhi,Monday,7,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-100195,30,2026-05-22,21:50:13,2189.58,Amazon,Shopping,Net Banking,Expense,Delhi,Friday,5,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-100196,42,2025-10-31,18:25:13,453.97,KFC,Food,Debit Card,Expense,Bengaluru,Friday,10,False,True,False,Home City,0,Synthetic transaction (Food Lover)
TXN-100197,62,2026-04-05,18:34:13,3196.15,Flipkart,Shopping,Debit Card,Expense,Delhi,Sunday,4,True,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-100198,26,2025-12-07,10:20:13,5832.01,Amazon,Shopping,UPI,Expense,Mumbai,Sunday,12,True,True,False,Home City,0,Synthetic transaction (Working Professional)
TXN-100199,28,2025-08-29,00:52:13,695.06,Zomato,Food,Credit Card,Expense,Delhi,Friday,8,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-100200,57,2026-06-22,05:37:13,597.16,BookMyShow,Entertainment,Credit Card,Expense,Bengaluru,Monday,6,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-100201,38,2026-05-20,19:51:13,3052.38,Uber,Travel,Debit Card,Expense,Bengaluru,Wednesday,5,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-100202,95,2025-09-14,10:40:13,1058.96,McDonald's,Food,Net Banking,Expense,Delhi,Sunday,9,True,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-100203,25,2025-08-15,22:52:13,2389.66,Apollo Pharmacy,Healthcare,UPI,Expense,Mumbai,Friday,8,False,False,False,Home City,0,Synthetic transaction (Family User)
TXN-100204,51,2026-05-11,05:58:13,3997.89,Uber,Travel,Debit Card,Expense,Mumbai,Monday,5,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-100205,74,2025-08-08,23:57:13,162.44,General Store,Recharge,Credit Card,Expense,Delhi,Friday,8,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-100206,96,2026-01-30,10:49:13,383.35,Ola,Travel,UPI,Expense,Delhi,Friday,1,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-100207,4,2025-12-28,09:17:13,3448.95,Gas Bill,Utilities,UPI,Expense,Bengaluru,Sunday,12,True,True,True,Home City,0,Synthetic transaction (Family User)
TXN-100208,11,2025-09-23,23:02:13,1269.0,Electricity Bill,Utilities,Debit Card,Expense,Mumbai,Tuesday,9,False,False,True,Home City,0,Synthetic transaction (Working Professional)
TXN-100209,13,2026-04-17,21:19:13,2737.76,Electricity Bill,Utilities,Net Banking,Expense,Delhi,Friday,4,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-100210,23,2025-08-26,01:46:13,734.11,Pizza Hut,Food,Net Banking,Expense,Mumbai,Tuesday,8,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-100211,46,2026-04-18,12:08:13,1259.76,Ajio,Shopping,Net Banking,Expense,Bengaluru,Saturday,4,True,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-100212,6,2026-06-18,22:32:13,259.27,Pizza Hut,Food,UPI,Expense,Bengaluru,Thursday,6,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-100213,76,2025-09-23,00:09:13,1260.45,Amazon,Shopping,UPI,Expense,Delhi,Tuesday,9,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-100214,69,2026-05-08,21:13:13,1524.07,General Store,Recharge,Net Banking,Expense,Kolkata,Friday,5,False,False,False,Unrecognized City,1,Synthetic transaction (Student)
TXN-100215,26,2025-09-03,00:43:13,1587.42,Starbucks,Food,Net Banking,Expense,Mumbai,Wednesday,9,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-100216,13,2026-03-14,02:18:13,1798.06,BookMyShow,Entertainment,Debit Card,Expense,Bengaluru,Saturday,3,True,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-100217,51,2026-04-18,09:46:13,3364.91,Electricity Bill,Utilities,UPI,Expense,Mumbai,Saturday,4,True,False,True,Home City,0,Synthetic transaction (Family User)
TXN-100218,36,2026-01-16,13:32:13,1291.33,Myntra,Shopping,UPI,Expense,Mumbai,Friday,1,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-100219,69,2026-04-23,05:02:13,1100.5,PVR,Entertainment,Credit Card,Expense,Delhi,Thursday,4,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-100220,75,2025-10-28,20:12:13,3848.49,Amazon,Shopping,UPI,Expense,Bengaluru,Tuesday,10,False,True,False,Home City,0,Synthetic transaction (Working Professional)
TXN-100221,79,2025-09-09,04:24:13,269.39,Swiggy,Food,UPI,Expense,Bengaluru,Tuesday,9,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-100222,3,2026-05-26,01:23:13,407.1,Domino's,Food,Debit Card,Expense,Mumbai,Tuesday,5,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-100223,44,2025-12-10,18:22:13,17962.5,Myntra,Shopping,Debit Card,Expense,Kolkata,Wednesday,12,False,True,False,Unrecognized City,1,Synthetic transaction (Student)
TXN-100224,32,2025-11-07,04:59:13,907.34,BookMyShow,Entertainment,Net Banking,Expense,Delhi,Friday,11,False,True,False,Home City,0,Synthetic transaction (Working Professional)
TXN-100225,47,2026-07-28,00:55:13,305.55,Swiggy,Food,UPI,Expense,Delhi,Tuesday,7,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-100226,50,2026-05-04,03:26:13,14995.85,Swiggy,Food,Debit Card,Expense,Pune,Monday,5,False,False,False,Unrecognized City,1,Synthetic transaction (Luxury Spender)
TXN-100227,63,2026-03-15,09:29:13,2915.46,Myntra,Shopping,UPI,Expense,Mumbai,Sunday,3,True,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-100228,58,2026-03-07,14:52:13,500.54,KFC,Food,Credit Card,Expense,Delhi,Saturday,3,True,False,False,Home City,0,Synthetic transaction (Student)
TXN-100229,65,2025-11-20,23:11:13,1195.12,McDonald's,Food,Net Banking,Expense,Delhi,Thursday,11,False,True,False,Home City,0,Synthetic transaction (Family User)
TXN-100230,31,2025-08-28,20:40:13,1108.79,BookMyShow,Entertainment,UPI,Expense,Mumbai,Thursday,8,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-100231,72,2026-01-20,02:45:13,5550.07,KFC,Food,Credit Card,Expense,Chennai,Tuesday,1,False,False,False,Unrecognized City,1,Synthetic transaction (High Saver)
TXN-100232,31,2026-07-12,22:52:13,2101.12,Electricity Bill,Utilities,Debit Card,Expense,Delhi,Sunday,7,True,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-100233,63,2026-01-20,19:36:13,3101.98,Gas Bill,Utilities,Credit Card,Expense,Delhi,Tuesday,1,False,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-100234,14,2026-01-27,13:39:13,597.08,BookMyShow,Entertainment,Credit Card,Expense,Bengaluru,Tuesday,1,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-100235,99,2026-06-14,15:10:13,34050.9,Flipkart,Shopping,UPI,Expense,Kolkata,Sunday,6,True,False,False,Unrecognized City,1,Synthetic transaction (Freelancer)
TXN-100236,67,2025-09-22,21:32:13,2282.55,Ajio,Shopping,Debit Card,Expense,Delhi,Monday,9,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-100237,16,2026-06-02,22:56:13,5229.66,Flipkart,Shopping,Net Banking,Expense,Bengaluru,Tuesday,6,False,False,False,Home City,0,Synthetic transaction (Family User)
TXN-100238,63,2026-03-16,02:55:13,835.76,Myntra,Shopping,Debit Card,Expense,Bengaluru,Monday,3,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-100239,22,2025-08-13,00:59:13,1262.03,Amazon,Shopping,UPI,Expense,Delhi,Wednesday,8,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-100240,56,2025-08-22,12:31:13,828.38,General Store,Recharge,UPI,Expense,Mumbai,Friday,8,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-100241,56,2026-04-10,01:04:13,278.12,McDonald's,Food,Net Banking,Expense,Mumbai,Friday,4,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-100242,41,2025-08-23,17:49:13,5472.18,Gas Bill,Utilities,UPI,Expense,Mumbai,Saturday,8,True,False,True,Home City,0,Synthetic transaction (Family User)
TXN-100243,79,2025-10-19,20:15:13,1727.81,BookMyShow,Entertainment,Credit Card,Expense,Bengaluru,Sunday,10,True,True,False,Home City,0,Synthetic transaction (Working Professional)
TXN-100244,54,2026-07-18,00:01:13,1144.77,Pizza Hut,Food,UPI,Expense,Bengaluru,Saturday,7,True,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-100245,47,2026-07-20,19:34:13,951.62,Zomato,Food,Net Banking,Expense,Bengaluru,Monday,7,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-100246,98,2025-11-22,02:33:13,2314.86,Amazon,Shopping,Debit Card,Expense,Bengaluru,Saturday,11,True,True,False,Home City,0,Synthetic transaction (Student)
TXN-100247,83,2025-10-01,07:46:13,2148.55,Flipkart,Shopping,Net Banking,Expense,Bengaluru,Wednesday,10,False,True,False,Home City,0,Synthetic transaction (High Saver)
TXN-100248,40,2026-04-03,00:55:13,1478.84,Gas Bill,Utilities,Net Banking,Expense,Mumbai,Friday,4,False,False,True,Home City,0,Synthetic transaction (Freelancer)
TXN-100249,23,2026-05-30,13:00:13,2183.41,Apollo Pharmacy,Healthcare,Credit Card,Expense,Mumbai,Saturday,5,True,False,False,Home City,0,Synthetic transaction (Family User)
TXN-100250,34,2026-01-19,23:15:13,1611.51,Udemy,Education,Credit Card,Expense,Mumbai,Monday,1,False,False,True,Home City,0,Synthetic transaction (Freelancer)
TXN-100251,53,2026-08-02,13:04:13,1518.5,Broadband,Utilities,Credit Card,Expense,Delhi,Sunday,8,True,False,True,Home City,0,Synthetic transaction (Freelancer)
TXN-100252,83,2026-07-20,00:10:13,332.01,Starbucks,Food,UPI,Expense,Bengaluru,Monday,7,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-100253,12,2026-07-17,01:16:13,7353.62,Flipkart,Shopping,Credit Card,Expense,Delhi,Friday,7,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-100254,44,2026-03-29,15:16:13,1461.13,Apollo Pharmacy,Healthcare,Net Banking,Expense,Delhi,Sunday,3,True,False,False,Home City,0,Synthetic transaction (Family User)
TXN-100255,57,2026-04-02,08:32:13,1577.5,Amazon,Shopping,Debit Card,Expense,Delhi,Thursday,4,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-100256,100,2026-04-22,21:15:13,548.36,Gas Bill,Utilities,UPI,Expense,Delhi,Wednesday,4,False,False,True,Home City,0,Synthetic transaction (Food Lover)
TXN-100257,86,2025-11-08,08:21:13,3826.17,Coursera,Education,UPI,Expense,Mumbai,Saturday,11,True,True,True,Home City,0,Synthetic transaction (Family User)
TXN-100258,54,2025-12-17,21:51:13,2884.3,Broadband,Utilities,Net Banking,Expense,Bengaluru,Wednesday,12,False,True,True,Home City,0,Synthetic transaction (Family User)
TXN-100259,86,2026-03-04,23:40:13,14280.02,Amazon,Shopping,Net Banking,Expense,Mumbai,Wednesday,3,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-100260,57,2026-02-21,04:22:13,483.02,Zomato,Food,Debit Card,Expense,Delhi,Saturday,2,True,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-100261,99,2026-04-10,06:29:13,1728.04,Ola,Travel,UPI,Expense,Mumbai,Friday,4,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-100262,3,2025-08-31,18:53:13,1031.36,Starbucks,Food,UPI,Expense,Bengaluru,Sunday,8,True,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-100263,39,2025-11-19,17:01:13,633.1,Water Bill,Utilities,UPI,Expense,Delhi,Wednesday,11,False,True,True,Home City,0,Synthetic transaction (Freelancer)
TXN-100264,19,2026-05-04,10:55:13,3309.57,Uber,Travel,Net Banking,Expense,Mumbai,Monday,5,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-100265,69,2026-05-26,03:42:13,14588.76,Myntra,Shopping,Credit Card,Expense,Mumbai,Tuesday,5,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-100266,40,2026-03-12,05:28:13,4598.13,Water Bill,Utilities,Credit Card,Expense,Delhi,Thursday,3,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-100267,87,2026-05-24,16:03:13,183.94,Rapido,Travel,Credit Card,Expense,Bengaluru,Sunday,5,True,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-100268,12,2025-12-29,04:58:13,2177.94,Uber,Travel,Credit Card,Expense,Bengaluru,Monday,12,False,True,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-100269,89,2025-09-20,04:41:13,2762.13,Ola,Travel,Credit Card,Expense,Bengaluru,Saturday,9,True,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-100270,48,2025-11-10,11:41:13,318.43,Uber,Travel,Net Banking,Expense,Mumbai,Monday,11,False,True,False,Home City,0,Synthetic transaction (Student)
TXN-100271,76,2026-06-02,10:31:13,2664.9,MedPlus,Healthcare,Debit Card,Expense,Delhi,Tuesday,6,False,False,False,Home City,0,Synthetic transaction (Family User)
TXN-100272,30,2026-06-01,01:56:13,407.51,BookMyShow,Entertainment,Net Banking,Expense,Delhi,Monday,6,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-100273,70,2026-01-18,00:16:13,1756.19,Ajio,Shopping,UPI,Expense,Bengaluru,Sunday,1,True,False,False,Home City,0,Synthetic transaction (Student)
TXN-100274,28,2026-06-21,22:07:13,499.27,Ola,Travel,Debit Card,Expense,Mumbai,Sunday,6,True,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-100275,40,2026-01-23,04:24:13,389.59,McDonald's,Food,Net Banking,Expense,Delhi,Friday,1,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-100276,32,2025-08-15,05:48:13,16500.38,Ajio,Shopping,UPI,Expense,Delhi,Friday,8,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-100277,26,2026-07-16,14:26:13,1158.62,Starbucks,Food,Net Banking,Expense,Mumbai,Thursday,7,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-100278,31,2026-05-17,08:23:13,2448.29,BookMyShow,Entertainment,Credit Card,Expense,Bengaluru,Sunday,5,True,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-100279,59,2025-11-05,04:01:13,3706.86,Flipkart,Shopping,Credit Card,Expense,Delhi,Wednesday,11,False,True,False,Home City,0,Synthetic transaction (Frequent Traveller)
